event_id,state_reconstruction_status,replacement_status,sufficiency_status,included_in_lower,included_in_realistic,not_counted_reason
program_completion_stable_codex-event-50782,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50840,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50844,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50848,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50862,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50866,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50880,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50884,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50894,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50898,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50902,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50906,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50910,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50926,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50927,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50947,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50965,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-50976,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51057,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51058,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51059,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51101,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51110,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51122,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51123,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51148,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51205,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51206,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51207,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51211,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51220,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51221,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51229,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51231,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51237,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51302,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51320,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51330,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-51918,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52084,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52371,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52372,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52400,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52401,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52402,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52423,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52424,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52454,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52462,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52463,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52464,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52685,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52724,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52726,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52753,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52761,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52762,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52763,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-52915,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52916,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52961,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52962,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52974,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52975,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-52993,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53081,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53082,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53102,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53129,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53130,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53195,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53196,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-53212,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53281,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53282,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53359,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53360,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53393,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53394,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53412,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53571,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53599,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53600,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53610,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53620,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53621,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53622,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53651,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53693,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-53694,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53792,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53793,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53839,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53922,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53923,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53931,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53939,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-53947,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-54050,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54063,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54064,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54065,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54102,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54128,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54148,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54169,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54188,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54198,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54224,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54274,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54298,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54319,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54344,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54388,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54435,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54465,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54496,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54540,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54584,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54627,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54650,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54735,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54778,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54806,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-54807,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54808,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54844,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54862,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54881,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-54971,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55016,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55069,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55116,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55156,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55203,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55241,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55249,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-55303,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55341,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55388,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55458,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55632,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55652,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55702,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55722,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55731,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55744,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55762,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55764,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55782,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55806,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55817,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55839,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55840,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55852,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55873,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55874,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55892,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55905,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55907,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55925,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55938,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55954,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55963,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-55991,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56006,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56015,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56034,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56048,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56059,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56080,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56081,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56096,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56109,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56165,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56183,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56184,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56216,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56231,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56244,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56245,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56262,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56276,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56287,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56314,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56315,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56332,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56352,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56353,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56367,EXACT,MEASURED_BENEFICIAL,SUFFICIENT,True,True,
program_completion_stable_codex-event-56368,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56369,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56387,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56401,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56412,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56434,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56436,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56451,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56466,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56467,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56468,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56494,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56514,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56515,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56531,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56532,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56542,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56582,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
program_completion_stable_codex-event-56592,EXACT,MEASURED_NOT_BENEFICIAL,SUFFICIENT,False,False,compact answer is not smaller than raw output
